submit_id,hold_d
IDX62601,46.0
IDX62602,60.0
IDX62603,63.0
IDX62604,269.0
IDX62605,257.0
IDX62606,269.0
IDX62607,217.0
IDX62608,270.0
IDX62609,270.0
IDX62610,260.0
IDX62611,260.0
IDX62612,125.0
IDX62613,270.0
IDX62614,114.0
IDX62615,270.0
IDX62616,36.0
IDX62617,16.0
IDX62618,136.0
IDX62619,283.0
IDX62620,275.0
IDX62621,303.0
IDX62622,18.0
IDX62623,303.0
IDX62624,34.0
IDX62625,14.0
IDX62626,186.0
IDX62627,267.0
IDX62628,290.0
IDX62629,292.0
IDX62630,292.0
IDX62631,24.0
IDX62632,307.0
IDX62633,270.0
IDX62634,8.0
IDX62635,235.0
IDX62636,304.0
IDX62637,211.0
IDX62638,2.0
IDX62639,273.0
IDX62640,273.0
IDX62641,2.0
IDX62642,2.0
IDX62643,2.0
IDX62644,211.0
IDX62645,146.0
IDX62646,211.0
IDX62647,270.0
IDX62648,2.0
IDX62649,307.0
IDX62650,146.0
IDX62651,136.0
IDX62652,296.0
IDX62653,295.0
IDX62654,155.0
IDX62655,284.0
IDX62656,24.0
IDX62657,155.0
IDX62658,54.0
IDX62659,72.0
IDX62660,12.0
IDX62661,63.0
IDX62662,2.0
IDX62663,42.0
IDX62664,72.0
IDX62665,4.0
IDX62666,34.0
IDX62667,22.0
IDX62668,2.0
IDX62669,32.0
IDX62670,22.0
IDX62671,43.0
IDX62672,20.0
IDX62673,140.0
IDX62674,26.0
IDX62675,14.0
IDX62676,6.0
IDX62677,50.0
IDX62678,94.0
IDX62679,132.0
IDX62680,43.0
IDX62681,112.0
IDX62682,43.0
IDX62683,6.0
IDX62684,28.0
IDX62685,26.0
IDX62686,38.0
IDX62687,14.0
IDX62688,60.0
IDX62689,22.0
IDX62690,189.0
IDX62691,307.0
IDX62692,307.0
IDX62693,283.0
IDX62694,14.0
IDX62695,167.0
IDX62696,28.0
IDX62697,198.0
IDX62698,170.0
IDX62699,280.0
IDX62700,6.0
IDX62701,163.0
IDX62702,137.0
IDX62703,146.0
IDX62704,6.0
IDX62705,160.0
IDX62706,114.0
IDX62707,220.0
IDX62708,184.0
IDX62709,10.0
IDX62710,36.0
IDX62711,4.0
IDX62712,4.0
IDX62713,157.0
IDX62714,189.0
IDX62715,32.0
IDX62716,24.0
IDX62717,4.0
IDX62718,150.0
IDX62719,145.0
IDX62720,112.0
IDX62721,143.0
IDX62722,6.0
IDX62723,145.0
IDX62724,275.0
IDX62725,6.0
IDX62726,40.0
IDX62727,24.0
IDX62728,198.0
IDX62729,192.0
IDX62730,6.0
IDX62731,6.0
IDX62732,12.0
IDX62733,181.0
IDX62734,8.0
IDX62735,8.0
IDX62736,30.0
IDX62737,31.0
IDX62738,22.0
IDX62739,155.0
IDX62740,2.0
IDX62741,154.0
IDX62742,2.0
IDX62743,118.0
IDX62744,217.0
IDX62745,178.0
IDX62746,280.0
IDX62747,152.0
IDX62748,70.0
IDX62749,218.0
IDX62750,274.0
IDX62751,116.0
IDX62752,285.0
IDX62753,12.0
IDX62754,197.0
IDX62755,50.0
IDX62756,6.0
IDX62757,6.0
IDX62758,244.0
IDX62759,8.0
IDX62760,103.0
IDX62761,203.0
IDX62762,100.0
IDX62763,34.0
IDX62764,70.0
IDX62765,72.0
IDX62766,26.0
IDX62767,54.0
IDX62768,2.0
IDX62769,42.0
IDX62770,4.0
IDX62771,26.0
IDX62772,142.0
IDX62773,226.0
IDX62774,2.0
IDX62775,16.0
IDX62776,14.0
IDX62777,181.0
IDX62778,64.0
IDX62779,38.0
IDX62780,152.0
IDX62781,28.0
IDX62782,212.0
IDX62783,6.0
IDX62784,65.0
IDX62785,6.0
IDX62786,66.0
IDX62787,57.0
IDX62788,64.0
IDX62789,6.0
IDX62790,280.0
IDX62791,60.0
IDX62792,298.0
IDX62793,140.0
IDX62794,299.0
IDX62795,4.0
IDX62796,8.0
IDX62797,8.0
IDX62798,4.0
IDX62799,4.0
IDX62800,18.0
IDX62801,164.0
IDX62802,164.0
IDX62803,165.0
IDX62804,8.0
IDX62805,18.0
IDX62806,164.0
IDX62807,164.0
IDX62808,306.0
IDX62809,306.0
IDX62810,27.0
IDX62811,185.0
IDX62812,259.0
IDX62813,259.0
IDX62814,106.0
IDX62815,149.0
IDX62816,129.0
IDX62817,145.0
IDX62818,20.0
IDX62819,138.0
IDX62820,87.0
IDX62821,8.0
IDX62822,135.0
IDX62823,104.0
IDX62824,16.0
IDX62825,2.0
IDX62826,34.0
IDX62827,39.0
IDX62828,16.0
IDX62829,140.0
IDX62830,12.0
IDX62831,235.0
IDX62832,58.0
IDX62833,18.0
IDX62834,28.0
IDX62835,14.0
IDX62836,4.0
IDX62837,12.0
IDX62838,12.0
IDX62839,12.0
IDX62840,12.0
IDX62841,87.0
IDX62842,63.0
IDX62843,56.0
IDX62844,87.0
IDX62845,12.0
IDX62846,91.0
IDX62847,61.0
IDX62848,87.0
IDX62849,4.0
IDX62850,12.0
IDX62851,12.0
IDX62852,12.0
IDX62853,12.0
IDX62854,12.0
IDX62855,14.0
IDX62856,20.0
IDX62857,110.0
IDX62858,136.0
IDX62859,2.0
IDX62860,70.0
IDX62861,299.0
IDX62862,302.0
IDX62863,297.0
IDX62864,187.0
IDX62865,302.0
IDX62866,80.0
IDX62867,299.0
IDX62868,195.0
IDX62869,302.0
IDX62870,80.0
IDX62871,89.0
IDX62872,26.0
IDX62873,10.0
IDX62874,149.0
IDX62875,176.0
IDX62876,149.0
IDX62877,292.0
IDX62878,297.0
IDX62879,78.0
IDX62880,89.0
IDX62881,274.0
IDX62882,2.0
IDX62883,297.0
IDX62884,101.0
IDX62885,54.0
IDX62886,285.0
IDX62887,155.0
IDX62888,182.0
IDX62889,140.0
IDX62890,195.0
IDX62891,135.0
IDX62892,243.0
IDX62893,238.0
IDX62894,259.0
IDX62895,247.0
IDX62896,211.0
IDX62897,137.0
IDX62898,116.0
IDX62899,32.0
IDX62900,167.0
IDX62901,38.0
IDX62902,121.0
IDX62903,175.0
IDX62904,24.0
IDX62905,20.0
IDX62906,32.0
IDX62907,232.0
IDX62908,2.0
IDX62909,295.0
IDX62910,260.0
IDX62911,168.0
IDX62912,285.0
IDX62913,290.0
IDX62914,6.0
IDX62915,16.0
IDX62916,304.0
IDX62917,32.0
IDX62918,280.0
IDX62919,222.0
IDX62920,296.0
IDX62921,136.0
IDX62922,10.0
IDX62923,244.0
IDX62924,10.0
IDX62925,24.0
IDX62926,16.0
IDX62927,34.0
IDX62928,34.0
IDX62929,35.0
IDX62930,24.0
IDX62931,16.0
IDX62932,4.0
IDX62933,18.0
IDX62934,20.0
IDX62935,14.0
IDX62936,16.0
IDX62937,30.0
IDX62938,8.0
IDX62939,143.0
IDX62940,296.0
IDX62941,157.0
IDX62942,152.0
IDX62943,149.0
IDX62944,150.0
IDX62945,22.0
IDX62946,12.0
IDX62947,22.0
IDX62948,129.0
IDX62949,12.0
IDX62950,157.0
IDX62951,94.0
IDX62952,152.0
IDX62953,4.0
IDX62954,18.0
IDX62955,26.0
IDX62956,36.0
IDX62957,164.0
IDX62958,296.0
IDX62959,16.0
IDX62960,47.0
IDX62961,88.0
IDX62962,31.0
IDX62963,90.0
IDX62964,87.0
IDX62965,305.0
IDX62966,170.0
IDX62967,219.0
IDX62968,304.0
IDX62969,236.0
IDX62970,305.0
IDX62971,8.0
IDX62972,143.0
IDX62973,305.0
IDX62974,239.0
IDX62975,31.0
IDX62976,241.0
IDX62977,273.0
IDX62978,4.0
IDX62979,64.0
IDX62980,164.0
IDX62981,4.0
IDX62982,63.0
IDX62983,193.0
IDX62984,162.0
IDX62985,162.0
IDX62986,4.0
IDX62987,270.0
IDX62988,270.0
IDX62989,6.0
IDX62990,209.0
IDX62991,2.0
IDX62992,163.0
IDX62993,2.0
IDX62994,6.0
IDX62995,14.0
IDX62996,56.0
IDX62997,40.0
IDX62998,10.0
IDX62999,2.0
IDX63000,4.0
IDX63001,304.0
IDX63002,28.0
IDX63003,8.0
IDX63004,124.0
IDX63005,28.0
IDX63006,28.0
IDX63007,192.0
IDX63008,124.0
IDX63009,225.0
IDX63010,66.0
IDX63011,275.0
IDX63012,79.0
IDX63013,10.0
IDX63014,32.0
IDX63015,186.0
IDX63016,277.0
IDX63017,138.0
IDX63018,100.0
IDX63019,35.0
IDX63020,172.0
IDX63021,160.0
IDX63022,12.0
IDX63023,143.0
IDX63024,158.0
IDX63025,42.0
IDX63026,138.0
IDX63027,166.0
IDX63028,10.0
IDX63029,150.0
IDX63030,175.0
IDX63031,99.0
IDX63032,262.0
IDX63033,60.0
IDX63034,236.0
IDX63035,290.0
IDX63036,4.0
IDX63037,17.0
IDX63038,302.0
IDX63039,6.0
IDX63040,140.0
IDX63041,10.0
IDX63042,28.0
IDX63043,31.0
IDX63044,30.0
IDX63045,4.0
IDX63046,244.0
IDX63047,50.0
IDX63048,32.0
IDX63049,32.0
IDX63050,50.0
IDX63051,36.0
IDX63052,24.0
IDX63053,58.0
IDX63054,50.0
IDX63055,206.0
IDX63056,14.0
IDX63057,175.0
IDX63058,197.0
IDX63059,116.0
IDX63060,170.0
IDX63061,198.0
IDX63062,59.0
IDX63063,106.0
IDX63064,90.0
IDX63065,36.0
IDX63066,2.0
IDX63067,114.0
IDX63068,31.0
IDX63069,48.0
IDX63070,304.0
IDX63071,304.0
IDX63072,304.0
IDX63073,304.0
IDX63074,304.0
IDX63075,304.0
IDX63076,304.0
IDX63077,300.0
IDX63078,304.0
IDX63079,304.0
IDX63080,304.0
IDX63081,304.0
IDX63082,304.0
IDX63083,304.0
IDX63084,304.0
IDX63085,304.0
IDX63086,304.0
IDX63087,52.0
IDX63088,304.0
IDX63089,304.0
IDX63090,304.0
IDX63091,304.0
IDX63092,304.0
IDX63093,300.0
IDX63094,304.0
IDX63095,300.0
IDX63096,304.0
IDX63097,300.0
IDX63098,304.0
IDX63099,304.0
IDX63100,75.0
IDX63101,304.0
IDX63102,304.0
IDX63103,39.0
IDX63104,300.0
IDX63105,300.0
IDX63106,300.0
IDX63107,304.0
IDX63108,220.0
IDX63109,168.0
IDX63110,304.0
IDX63111,304.0
IDX63112,300.0
IDX63113,300.0
IDX63114,304.0
IDX63115,304.0
IDX63116,304.0
IDX63117,304.0
IDX63118,116.0
IDX63119,116.0
IDX63120,304.0
IDX63121,304.0
IDX63122,304.0
IDX63123,304.0
IDX63124,304.0
IDX63125,116.0
IDX63126,8.0
IDX63127,304.0
IDX63128,300.0
IDX63129,304.0
IDX63130,304.0
IDX63131,300.0
IDX63132,304.0
IDX63133,304.0
IDX63134,304.0
IDX63135,304.0
IDX63136,304.0
IDX63137,300.0
IDX63138,304.0
IDX63139,304.0
IDX63140,300.0
IDX63141,304.0
IDX63142,116.0
IDX63143,304.0
IDX63144,304.0
IDX63145,50.0
IDX63146,304.0
IDX63147,304.0
IDX63148,300.0
IDX63149,304.0
IDX63150,116.0
IDX63151,304.0
IDX63152,300.0
IDX63153,304.0
IDX63154,304.0
IDX63155,232.0
IDX63156,304.0
IDX63157,116.0
IDX63158,304.0
IDX63159,300.0
IDX63160,304.0
IDX63161,249.0
IDX63162,300.0
IDX63163,304.0
IDX63164,304.0
IDX63165,294.0
IDX63166,304.0
IDX63167,304.0
IDX63168,304.0
IDX63169,109.0
IDX63170,300.0
IDX63171,212.0
IDX63172,17.0
IDX63173,304.0
IDX63174,211.0
IDX63175,48.0
IDX63176,304.0
IDX63177,10.0
IDX63178,175.0
IDX63179,14.0
IDX63180,198.0
IDX63181,301.0
IDX63182,114.0
IDX63183,226.0
IDX63184,158.0
IDX63185,59.0
IDX63186,30.0
IDX63187,32.0
IDX63188,32.0
IDX63189,18.0
IDX63190,35.0
IDX63191,6.0
IDX63192,31.0
IDX63193,10.0
IDX63194,2.0
IDX63195,12.0
IDX63196,24.0
IDX63197,12.0
IDX63198,145.0
IDX63199,303.0
IDX63200,303.0
IDX63201,303.0
IDX63202,303.0
IDX63203,303.0
IDX63204,303.0
IDX63205,303.0
IDX63206,303.0
IDX63207,303.0
IDX63208,12.0
IDX63209,288.0
IDX63210,280.0
IDX63211,78.0
IDX63212,288.0
IDX63213,17.0
IDX63214,18.0
IDX63215,4.0
IDX63216,54.0
IDX63217,76.0
IDX63218,76.0
IDX63219,30.0
IDX63220,76.0
IDX63221,152.0
IDX63222,22.0
IDX63223,8.0
IDX63224,10.0
IDX63225,10.0
IDX63226,8.0
IDX63227,70.0
IDX63228,30.0
IDX63229,6.0
IDX63230,26.0
IDX63231,24.0
IDX63232,20.0
IDX63233,4.0
IDX63234,138.0
IDX63235,10.0
IDX63236,140.0
IDX63237,60.0
IDX63238,2.0
IDX63239,16.0
IDX63240,2.0
IDX63241,14.0
IDX63242,48.0
IDX63243,28.0
IDX63244,54.0
IDX63245,6.0
IDX63246,114.0
IDX63247,58.0
IDX63248,44.0
IDX63249,4.0
IDX63250,14.0
IDX63251,72.0
IDX63252,17.0
IDX63253,6.0
IDX63254,4.0
IDX63255,295.0
IDX63256,182.0
IDX63257,4.0
IDX63258,303.0
IDX63259,283.0
IDX63260,63.0
IDX63261,40.0
IDX63262,40.0
IDX63263,201.0
IDX63264,195.0
IDX63265,28.0
IDX63266,255.0
IDX63267,292.0
IDX63268,40.0
IDX63269,185.0
IDX63270,82.0
IDX63271,169.0
IDX63272,32.0
IDX63273,259.0
IDX63274,211.0
IDX63275,269.0
IDX63276,154.0
IDX63277,32.0
IDX63278,158.0
IDX63279,185.0
IDX63280,178.0
IDX63281,157.0
IDX63282,6.0
IDX63283,303.0
IDX63284,300.0
IDX63285,163.0
IDX63286,163.0
IDX63287,54.0
IDX63288,22.0
IDX63289,22.0
IDX63290,158.0
IDX63291,14.0
IDX63292,14.0
IDX63293,149.0
IDX63294,24.0
IDX63295,72.0
IDX63296,42.0
IDX63297,22.0
IDX63298,53.0
IDX63299,162.0
IDX63300,42.0
IDX63301,46.0
IDX63302,63.0
IDX63303,52.0
IDX63304,303.0
IDX63305,303.0
IDX63306,22.0
IDX63307,303.0
IDX63308,303.0
IDX63309,22.0
IDX63310,46.0
IDX63311,22.0
IDX63312,47.0
IDX63313,298.0
IDX63314,303.0
IDX63315,65.0
IDX63316,38.0
IDX63317,76.0
IDX63318,40.0
IDX63319,34.0
IDX63320,40.0
IDX63321,63.0
IDX63322,54.0
IDX63323,110.0
IDX63324,106.0
IDX63325,44.0
IDX63326,298.0
IDX63327,78.0
IDX63328,60.0
IDX63329,280.0
IDX63330,184.0
IDX63331,134.0
IDX63332,178.0
IDX63333,293.0
IDX63334,182.0
IDX63335,126.0
IDX63336,138.0
IDX63337,8.0
IDX63338,16.0
IDX63339,16.0
IDX63340,16.0
IDX63341,14.0
IDX63342,12.0
IDX63343,8.0
IDX63344,16.0
IDX63345,12.0
IDX63346,301.0
IDX63347,132.0
IDX63348,249.0
IDX63349,298.0
IDX63350,297.0
IDX63351,170.0
IDX63352,169.0
IDX63353,193.0
IDX63354,293.0
IDX63355,129.0
IDX63356,44.0
IDX63357,214.0
IDX63358,222.0
IDX63359,2.0
IDX63360,149.0
IDX63361,54.0
IDX63362,182.0
IDX63363,72.0
IDX63364,189.0
IDX63365,262.0
IDX63366,28.0
IDX63367,26.0
IDX63368,17.0
IDX63369,277.0
IDX63370,284.0
IDX63371,47.0
IDX63372,26.0
IDX63373,186.0
IDX63374,38.0
IDX63375,122.0
IDX63376,302.0
IDX63377,301.0
IDX63378,302.0
IDX63379,12.0
IDX63380,302.0
IDX63381,64.0
IDX63382,294.0
IDX63383,23.0
IDX63384,38.0
IDX63385,150.0
IDX63386,20.0
IDX63387,14.0
IDX63388,262.0
IDX63389,38.0
IDX63390,22.0
IDX63391,283.0
IDX63392,12.0
IDX63393,293.0
IDX63394,146.0
IDX63395,10.0
IDX63396,302.0
IDX63397,62.0
IDX63398,2.0
IDX63399,10.0
IDX63400,35.0
IDX63401,129.0
IDX63402,90.0
IDX63403,299.0
IDX63404,178.0
IDX63405,298.0
IDX63406,198.0
IDX63407,298.0
IDX63408,198.0
IDX63409,286.0
IDX63410,280.0
IDX63411,298.0
IDX63412,294.0
IDX63413,143.0
IDX63414,138.0
IDX63415,143.0
IDX63416,168.0
IDX63417,225.0
IDX63418,78.0
IDX63419,301.0
IDX63420,4.0
IDX63421,160.0
IDX63422,54.0
IDX63423,186.0
IDX63424,66.0
IDX63425,76.0
IDX63426,158.0
IDX63427,53.0
IDX63428,4.0
IDX63429,54.0
IDX63430,18.0
IDX63431,4.0
IDX63432,4.0
IDX63433,8.0
IDX63434,295.0
IDX63435,23.0
IDX63436,24.0
IDX63437,17.0
IDX63438,24.0
IDX63439,48.0
IDX63440,28.0
IDX63441,4.0
IDX63442,137.0
IDX63443,132.0
IDX63444,170.0
IDX63445,181.0
IDX63446,297.0
IDX63447,190.0
IDX63448,231.0
IDX63449,226.0
IDX63450,204.0
IDX63451,106.0
IDX63452,34.0
IDX63453,82.0
IDX63454,150.0
IDX63455,26.0
IDX63456,163.0
IDX63457,121.0
IDX63458,209.0
IDX63459,234.0
IDX63460,60.0
IDX63461,222.0
IDX63462,203.0
IDX63463,206.0
IDX63464,68.0
IDX63465,142.0
IDX63466,234.0
IDX63467,152.0
IDX63468,222.0
IDX63469,202.0
IDX63470,234.0
IDX63471,136.0
IDX63472,144.0
IDX63473,238.0
IDX63474,228.0
IDX63475,164.0
IDX63476,64.0
IDX63477,234.0
IDX63478,218.0
IDX63479,201.0
IDX63480,206.0
IDX63481,167.0
IDX63482,203.0
IDX63483,214.0
IDX63484,181.0
IDX63485,186.0
IDX63486,217.0
IDX63487,154.0
IDX63488,178.0
IDX63489,215.0
IDX63490,212.0
IDX63491,136.0
IDX63492,190.0
IDX63493,220.0
IDX63494,170.0
IDX63495,166.0
IDX63496,144.0
IDX63497,36.0
IDX63498,203.0
IDX63499,225.0
IDX63500,203.0
IDX63501,234.0
IDX63502,54.0
IDX63503,205.0
IDX63504,72.0
IDX63505,129.0
IDX63506,159.0
IDX63507,242.0
IDX63508,64.0
IDX63509,206.0
IDX63510,234.0
IDX63511,164.0
IDX63512,193.0
IDX63513,74.0
IDX63514,48.0
IDX63515,134.0
IDX63516,217.0
IDX63517,234.0
IDX63518,198.0
IDX63519,12.0
IDX63520,50.0
IDX63521,70.0
IDX63522,135.0
IDX63523,50.0
IDX63524,2.0
IDX63525,243.0
IDX63526,14.0
IDX63527,32.0
IDX63528,71.0
IDX63529,2.0
IDX63530,113.0
IDX63531,71.0
IDX63532,134.0
IDX63533,2.0
IDX63534,118.0
IDX63535,165.0
IDX63536,10.0
IDX63537,72.0
IDX63538,83.0
IDX63539,60.0
IDX63540,54.0
IDX63541,74.0
IDX63542,299.0
IDX63543,48.0
IDX63544,22.0
IDX63545,164.0
IDX63546,72.0
IDX63547,64.0
IDX63548,62.0
IDX63549,33.0
IDX63550,32.0
IDX63551,110.0
IDX63552,4.0
IDX63553,8.0
IDX63554,2.0
IDX63555,61.0
IDX63556,4.0
IDX63557,44.0
IDX63558,4.0
IDX63559,6.0
IDX63560,2.0
IDX63561,26.0
IDX63562,12.0
IDX63563,26.0
IDX63564,28.0
IDX63565,6.0
IDX63566,214.0
IDX63567,22.0
IDX63568,26.0
IDX63569,10.0
IDX63570,159.0
IDX63571,12.0
IDX63572,204.0
IDX63573,26.0
IDX63574,32.0
IDX63575,166.0
IDX63576,185.0
IDX63577,267.0
IDX63578,66.0
IDX63579,10.0
IDX63580,4.0
IDX63581,69.0
IDX63582,8.0
IDX63583,89.0
IDX63584,10.0
IDX63585,10.0
IDX63586,69.0
IDX63587,138.0
IDX63588,110.0
IDX63589,133.0
IDX63590,140.0
IDX63591,44.0
IDX63592,96.0
IDX63593,2.0
IDX63594,292.0
IDX63595,195.0
IDX63596,195.0
IDX63597,259.0
IDX63598,176.0
IDX63599,301.0
IDX63600,159.0
IDX63601,195.0
IDX63602,118.0
IDX63603,46.0
IDX63604,109.0
IDX63605,10.0
IDX63606,36.0
IDX63607,128.0
IDX63608,66.0
IDX63609,22.0
IDX63610,113.0
IDX63611,4.0
IDX63612,283.0
IDX63613,50.0
IDX63614,43.0
IDX63615,2.0
IDX63616,146.0
IDX63617,32.0
IDX63618,152.0
IDX63619,300.0
IDX63620,299.0
IDX63621,110.0
IDX63622,300.0
IDX63623,270.0
IDX63624,299.0
IDX63625,299.0
IDX63626,72.0
IDX63627,222.0
IDX63628,36.0
IDX63629,50.0
IDX63630,238.0
IDX63631,135.0
IDX63632,104.0
IDX63633,113.0
IDX63634,113.0
IDX63635,56.0
IDX63636,35.0
IDX63637,297.0
IDX63638,297.0
IDX63639,241.0
IDX63640,297.0
IDX63641,167.0
IDX63642,249.0
IDX63643,247.0
IDX63644,122.0
IDX63645,299.0
IDX63646,300.0
IDX63647,300.0
IDX63648,260.0
IDX63649,236.0
IDX63650,296.0
IDX63651,168.0
IDX63652,270.0
IDX63653,238.0
IDX63654,126.0
IDX63655,293.0
IDX63656,188.0
IDX63657,296.0
IDX63658,247.0
IDX63659,296.0
IDX63660,228.0
IDX63661,296.0
IDX63662,16.0
IDX63663,84.0
IDX63664,33.0
IDX63665,190.0
IDX63666,160.0
IDX63667,203.0
IDX63668,195.0
IDX63669,22.0
IDX63670,16.0
IDX63671,144.0
IDX63672,112.0
IDX63673,172.0
IDX63674,49.0
IDX63675,46.0
IDX63676,158.0
IDX63677,106.0
IDX63678,64.0
IDX63679,90.0
IDX63680,17.0
IDX63681,236.0
IDX63682,299.0
IDX63683,8.0
IDX63684,22.0
IDX63685,35.0
IDX63686,17.0
IDX63687,150.0
IDX63688,6.0
IDX63689,78.0
IDX63690,113.0
IDX63691,288.0
IDX63692,18.0
IDX63693,48.0
IDX63694,31.0
IDX63695,106.0
IDX63696,158.0
IDX63697,18.0
IDX63698,168.0
IDX63699,209.0
IDX63700,243.0
IDX63701,217.0
IDX63702,201.0
IDX63703,28.0
IDX63704,23.0
IDX63705,155.0
IDX63706,24.0
IDX63707,71.0
IDX63708,155.0
IDX63709,60.0
IDX63710,8.0
IDX63711,35.0
IDX63712,157.0
IDX63713,63.0
IDX63714,56.0
IDX63715,42.0
IDX63716,152.0
IDX63717,50.0
IDX63718,6.0
IDX63719,16.0
IDX63720,20.0
IDX63721,163.0
IDX63722,106.0
IDX63723,30.0
IDX63724,31.0
IDX63725,99.0
IDX63726,292.0
IDX63727,295.0
IDX63728,146.0
IDX63729,218.0
IDX63730,46.0
IDX63731,47.0
IDX63732,20.0
IDX63733,40.0
IDX63734,36.0
IDX63735,18.0
IDX63736,50.0
IDX63737,6.0
IDX63738,6.0
IDX63739,14.0
IDX63740,169.0
IDX63741,75.0
IDX63742,143.0
IDX63743,220.0
IDX63744,158.0
IDX63745,172.0
IDX63746,160.0
IDX63747,232.0
IDX63748,164.0
IDX63749,299.0
IDX63750,172.0
IDX63751,195.0
IDX63752,136.0
IDX63753,297.0
IDX63754,149.0
IDX63755,52.0
IDX63756,288.0
IDX63757,299.0
IDX63758,299.0
IDX63759,8.0
IDX63760,63.0
IDX63761,12.0
IDX63762,26.0
IDX63763,24.0
IDX63764,8.0
IDX63765,8.0
IDX63766,17.0
IDX63767,2.0
IDX63768,17.0
IDX63769,21.0
IDX63770,130.0
IDX63771,154.0
IDX63772,6.0
IDX63773,234.0
IDX63774,145.0
IDX63775,87.0
IDX63776,36.0
IDX63777,248.0
IDX63778,293.0
IDX63779,172.0
IDX63780,293.0
IDX63781,293.0
IDX63782,293.0
IDX63783,234.0
IDX63784,34.0
IDX63785,10.0
IDX63786,8.0
IDX63787,18.0
IDX63788,6.0
IDX63789,59.0
IDX63790,35.0
IDX63791,24.0
IDX63792,4.0
IDX63793,12.0
IDX63794,12.0
IDX63795,36.0
IDX63796,14.0
IDX63797,76.0
IDX63798,18.0
IDX63799,2.0
IDX63800,32.0
IDX63801,14.0
IDX63802,54.0
IDX63803,4.0
IDX63804,10.0
IDX63805,157.0
IDX63806,4.0
IDX63807,35.0
IDX63808,63.0
IDX63809,2.0
IDX63810,36.0
IDX63811,36.0
IDX63812,186.0
IDX63813,186.0
IDX63814,86.0
IDX63815,67.0
IDX63816,172.0
IDX63817,241.0
IDX63818,172.0
IDX63819,299.0
IDX63820,50.0
IDX63821,16.0
IDX63822,155.0
IDX63823,140.0
IDX63824,294.0
IDX63825,299.0
IDX63826,203.0
IDX63827,299.0
IDX63828,36.0
IDX63829,250.0
IDX63830,278.0
IDX63831,250.0
IDX63832,288.0
IDX63833,44.0
IDX63834,280.0
IDX63835,48.0
IDX63836,284.0
IDX63837,44.0
IDX63838,46.0
IDX63839,295.0
IDX63840,286.0
IDX63841,244.0
IDX63842,32.0
IDX63843,24.0
IDX63844,21.0
IDX63845,12.0
IDX63846,12.0
IDX63847,28.0
IDX63848,298.0
IDX63849,32.0
IDX63850,218.0
IDX63851,2.0
IDX63852,40.0
IDX63853,125.0
IDX63854,16.0
IDX63855,32.0
IDX63856,249.0
IDX63857,246.0
IDX63858,238.0
IDX63859,299.0
IDX63860,299.0
IDX63861,94.0
IDX63862,89.0
IDX63863,98.0
IDX63864,102.0
IDX63865,276.0
IDX63866,382.0
IDX63867,104.0
IDX63868,432.0
IDX63869,402.0
IDX63870,596.0
IDX63871,14.0
IDX63872,57.0
IDX63873,405.0
IDX63874,40.0
IDX63875,22.0
IDX63876,54.0
IDX63877,23.0
IDX63878,203.0
IDX63879,203.0
IDX63880,65.0
IDX63881,203.0
IDX63882,134.0
IDX63883,192.0
IDX63884,189.0
IDX63885,31.0
IDX63886,20.0
IDX63887,33.0
IDX63888,16.0
IDX63889,6.0
IDX63890,10.0
IDX63891,8.0
IDX63892,219.0
IDX63893,238.0
IDX63894,236.0
IDX63895,48.0
IDX63896,114.0
IDX63897,157.0
IDX63898,433.0
IDX63899,8.0
IDX63900,158.0
IDX63901,69.0
IDX63902,97.0
IDX63903,170.0
IDX63904,14.0
IDX63905,48.0
IDX63906,164.0
IDX63907,48.0
IDX63908,27.0
IDX63909,26.0
IDX63910,28.0
IDX63911,40.0
IDX63912,32.0
IDX63913,4.0
IDX63914,31.0
IDX63915,262.0
IDX63916,359.0
IDX63917,609.0
IDX63918,572.0
IDX63919,83.0
IDX63920,31.0
IDX63921,31.0
IDX63922,58.0
IDX63923,31.0
IDX63924,167.0
IDX63925,163.0
IDX63926,283.0
IDX63927,145.0
IDX63928,267.0
IDX63929,77.0
IDX63930,539.0
IDX63931,110.0
IDX63932,487.0
IDX63933,528.0
IDX63934,422.0
IDX63935,537.0
IDX63936,211.0
IDX63937,141.0
IDX63938,231.0
IDX63939,288.0
IDX63940,189.0
IDX63941,203.0
IDX63942,203.0
IDX63943,203.0
IDX63944,203.0
IDX63945,203.0
IDX63946,203.0
IDX63947,203.0
IDX63948,211.0
IDX63949,203.0
IDX63950,14.0
IDX63951,36.0
IDX63952,69.0
IDX63953,26.0
IDX63954,17.0
IDX63955,26.0
IDX63956,39.0
IDX63957,17.0
IDX63958,143.0
IDX63959,143.0
IDX63960,16.0
IDX63961,26.0
IDX63962,10.0
IDX63963,18.0
IDX63964,2.0
IDX63965,26.0
IDX63966,155.0
IDX63967,160.0
IDX63968,146.0
IDX63969,140.0
IDX63970,185.0
IDX63971,146.0
IDX63972,157.0
IDX63973,16.0
IDX63974,53.0
IDX63975,192.0
IDX63976,580.0
IDX63977,32.0
IDX63978,571.0
IDX63979,36.0
IDX63980,2.0
IDX63981,42.0
IDX63982,66.0
IDX63983,140.0
IDX63984,457.0
IDX63985,18.0
IDX63986,12.0
IDX63987,10.0
IDX63988,20.0
IDX63989,48.0
IDX63990,280.0
IDX63991,31.0
IDX63992,157.0
IDX63993,36.0
IDX63994,48.0
IDX63995,185.0
IDX63996,41.0
IDX63997,106.0
IDX63998,541.0
IDX63999,541.0
